ticket_id,std_type,district,subdistrict,province_clean,urgency,comment,comment_length,day_of_week,hour_of_day,day,month,year,lng,lat,SLA_days,breach,temp_high,temp_low,humidity_high,humidity_low,pressure_high,pressure_low,comment_clean,rule_risk_score_raw,rule_risk_reason,rule_risk_level
2024-P8C4G6,road,บางนา,บางนาเหนือ,กรุงเทพมหานคร,high,ถนนชำรุดฝาท่อเป็นหลุม,21,6,12,3,3,2024,100.6417,13.65622,12.46195016349537,1,39.0,25.0,94.0,20.0,1016.0,1005.0,ถนนชำรุดฝาท่อเป็นหลุม,2.5,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน),low
2024-9DU3MV,cleaning,ห้วยขวาง,สามเสนนอก,กรุงเทพมหานคร,mid,ซอยวัฒนานิเวศน์ 4 แยก 2 เขตห้วยขวาง   พนักงานจะมาเก็บขยะสัปดาห์ละครั้ง อังคารหรือพุธ  พบว่าพนักงานละเว้นไม่เก็บขยะหน้าบ้านที่กำลังก่อสร้าง นานเป็นเดือน จนส่งกลิ่นเหม็นเวลาลมพัดเข้ามาบ้านใกล้เคียง เคยโทรแจ้งเขตห้วยขวางเมื่อวันจันทร์ที่ 1 กค เจ้าหน้าที่รับเรื่อง แต่ก็ไม่เป็นผล  ขยะยังคงกองเหมือนเดิม  กรุณาเก็บให้ด้วยครับ,320,2,11,3,7,2024,100.58017,13.79558,11.866649166648148,0,36.0,24.0,100.0,47.0,1012.0,1001.0,ซอยวัฒนานิเวศน์ 4 แยก 2 เขตห้วยขวาง พนักงานจะมาเก็บขยะสัปดาห์ละครั้ง อังคารหรือพุธ พบว่าพนักงานละเว้นไม่เก็บขยะหน้าบ้านที่กำลังก่อสร้าง นานเป็นเดือน จนส่งกลิ่นเหม็นเวลาลมพัดเข้ามาบ้านใกล้เคียง เคยโทรแจ้งเขตห้วยขวางเมื่อวันจันทร์ที่ 1 กค เจ้าหน้าที่รับเรื่อง แต่ก็ไม่เป็นผล ขยะยังคงกองเหมือนเดิม กรุณาเก็บให้ด้วยครับ,2.4,"ระดับความเร่งด่วน = MID → มีโอกาส breach ปานกลาง | หมวดปัญหา cleaning เป็นหมวดเสี่ยงกลางๆ → เสี่ยงปานกลาง | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น  4 , นทร) | คำอธิบายยาวมาก (length=320) → มักเป็นเคสซับซ้อน/ร้องเรียนหลายประเด็น → เสี่ยง breach สูง | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",low
2024-DC7YXU,road,บางพลัด,บางอ้อ,กรุงเทพมหานคร,high,"เมื่อนำสายลงใต้ดิน ถอนเสาเดิมแล้ว อยากให้ติดตั้งเสาใหม่แบบ smart pole ที่เสาเดียวมีทั้งไฟส่องสว่างถนนและทางเท้า ,กล้องวงจรปิด AI จับภาพหน้าบุคคลและทะเบียนรถ จยย.,เครื่องวัดฝุ่น,ไวไฟฟรี,SOS ครับ",193,5,12,4,5,2024,100.51077,13.79998,12.46195016349537,1,40.0,24.0,100.0,29.0,1014.0,1001.0,"เมื่อนำสายลงใต้ดิน ถอนเสาเดิมแล้ว อยากให้ติดตั้งเสาใหม่แบบ smart pole ที่เสาเดียวมีทั้งไฟส่องสว่างถนนและทางเท้า ,กล้องวงจรปิด AI จับภาพหน้าบุคคลและทะเบียนรถ จยย.,เครื่องวัดฝุ่น,ไวไฟฟรี,SOS ครับ",3.0,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน, ใต้) | คำอธิบายยาว (length=193) → มีโอกาสเป็นเคสซับซ้อน | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",medium
F8FL9C,road,พระโขนง,บางจาก,กรุงเทพมหานคร,high,"ปัญหา: ภายในซอยดังกล่าว พบโครงการ (ไม่ทราบชื่อ) มีการก่อสร้างอาคารและไม่มีการป้องกันฝุ่นครบทุกด้าน มีการป้องกันเพียง 3 ด้าน และอีกด้านไม่มีการป้องกัน จึงทำให้ฝุ่นฟุ้งกระจายไปทั่วบริเวณ  พบปัญหานาน 10 วันแล้ว ทำให้ได้รับความเดือดร้อนอย่างมาก
1 ขอให้เร่งติดตั้งวัสดุป้องกันฝุ่นละออง
2 การก่อสร้างในวันหยุดสามารถทำได้หรือไม่
3 ต้องการทราบระยะเวลาก่อสร้างว่าจะแล้วเสร็จเมื่อใด
ซอย: สุขุมวิท 101/1
ถนน: สุขุมวิท
จุดสังเกต: เป็นซอยย่อยวัดธรรมมงคล (ไม่ทราบชื่อ) จุดที่สร้างเป็นคลองระบายน้ำ อยู่ระหว่างซอยสุขุมวิท 101 และ สุขุมวิท 101/1 ซึ่งด้านข้างอยู่ติดกับโครงการ True Digital  Park
เขต: พระโขนง
#1555",597,0,7,8,4,2024,100.61417,13.68751,12.46195016349537,1,41.0,28.0,89.0,19.0,1012.0,1002.0,ปัญหา: ภายในซอยดังกล่าว พบโครงการ (ไม่ทราบชื่อ) มีการก่อสร้างอาคารและไม่มีการป้องกันฝุ่นครบทุกด้าน มีการป้องกันเพียง 3 ด้าน และอีกด้านไม่มีการป้องกัน จึงทำให้ฝุ่นฟุ้งกระจายไปทั่วบริเวณ พบปัญหานาน 10 วันแล้ว ทำให้ได้รับความเดือดร้อนอย่างมาก 1 ขอให้เร่งติดตั้งวัสดุป้องกันฝุ่นละออง 2 การก่อสร้างในวันหยุดสามารถทำได้หรือไม่ 3 ต้องการทราบระยะเวลาก่อสร้างว่าจะแล้วเสร็จเมื่อใด ซอย: สุขุมวิท 101/1 ถนน: สุขุมวิท จุดสังเกต: เป็นซอยย่อยวัดธรรมมงคล (ไม่ทราบชื่อ) จุดที่สร้างเป็นคลองระบายน้ำ อยู่ระหว่างซอยสุขุมวิท 101 และ สุขุมวิท 101/1 ซึ่งด้านข้างอยู่ติดกับโครงการ True Digital Park เขต: พระโขนง #1555,3.2,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งช่วงเช้า (hour=7) ซึ่งเป็นช่วงงานล้นของหน่วยงาน → มีโอกาส delay เล็กน้อย | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน, หยุ) | คำอธิบายยาวมาก (length=597) → มักเป็นเคสซับซ้อน/ร้องเรียนหลายประเด็น → เสี่ยง breach สูง",high
JY8UMG,road,บึงกุ่ม,คลองกุ่ม,กรุงเทพมหานคร,high,"ปัญหา: อาคารเลขที่ 21/815 สุดอาคารมีการวางเศษไม้เศษวัสดุของแอร์เพราะผู้อยู่อาคารดังกล่าวเป็นช่างแอร์ ทำให้ส่งกลิ่นรบกวนประชาชน และเปิดเพลงเสียงดังรบกวนเวลาพักผ่อนช่วง 24.00-01.00 น. บางครั้งช่วงเช้าเวลา 7.00-09.00 น.
บ้านเลขที่: 21/815
ซอย: นวมินทร์ 42 แยก 14
ถนน: นวมินทร์ 
จุดสังเกต: อยู่ปากซอยแยกดังกล่าวเป็นอาคาร 2 ชั้น
เขต: บึงกุ่ม
#1555",343,0,9,8,4,2024,100.65886,13.79829,12.46195016349537,0,41.0,28.0,89.0,19.0,1012.0,1002.0,ปัญหา: อาคารเลขที่ 21/815 สุดอาคารมีการวางเศษไม้เศษวัสดุของแอร์เพราะผู้อยู่อาคารดังกล่าวเป็นช่างแอร์ ทำให้ส่งกลิ่นรบกวนประชาชน และเปิดเพลงเสียงดังรบกวนเวลาพักผ่อนช่วง 24.00-01.00 น. บางครั้งช่วงเช้าเวลา 7.00-09.00 น. บ้านเลขที่: 21/815 ซอย: นวมินทร์ 42 แยก 14 ถนน: นวมินทร์ จุดสังเกต: อยู่ปากซอยแยกดังกล่าวเป็นอาคาร 2 ชั้น เขต: บึงกุ่ม #1555,3.2,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งช่วงเช้า (hour=9) ซึ่งเป็นช่วงงานล้นของหน่วยงาน → มีโอกาส delay เล็กน้อย | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน, นทร) | คำอธิบายยาวมาก (length=343) → มักเป็นเคสซับซ้อน/ร้องเรียนหลายประเด็น → เสี่ยง breach สูง",high
2024-3PW84N,road,จตุจักร,จอมพล,กรุงเทพมหานคร,high,สวัสดีครับ อยากร้องเรียนเรื่องโครงการก่อสร้าง ปิดทางเข้าออกร้านค้าครับ โครงการหมอชิตคอมเพล็กเขตจตุจักร ถนนพหลโยธินครับ ทำให้การค้าขายไม่ดีเหมือนเดิม ต้องเดินในทางเดินชั่วคราว โครงการไม่มีการเยียวยาหรือชดเชยใดๆ,209,3,9,21,3,2024,100.55759,13.80691,12.46195016349537,1,39.0,25.0,94.0,20.0,1016.0,1005.0,สวัสดีครับ อยากร้องเรียนเรื่องโครงการก่อสร้าง ปิดทางเข้าออกร้านค้าครับ โครงการหมอชิตคอมเพล็กเขตจตุจักร ถนนพหลโยธินครับ ทำให้การค้าขายไม่ดีเหมือนเดิม ต้องเดินในทางเดินชั่วคราว โครงการไม่มีการเยียวยาหรือชดเชยใดๆ,2.9000000000000004,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งช่วงเช้า (hour=9) ซึ่งเป็นช่วงงานล้นของหน่วยงาน → มีโอกาส delay เล็กน้อย | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน, กร ) | คำอธิบายยาว (length=209) → มีโอกาสเป็นเคสซับซ้อน",medium
2024-644DEZ,road,จตุจักร,จอมพล,กรุงเทพมหานคร,high,วินมอเตอร์ไซค์ขับย้อนศร“บนทางเท้า”,34,2,10,8,5,2024,100.57119,13.80766,12.46195016349537,0,40.0,24.0,100.0,29.0,1014.0,1001.0,วินมอเตอร์ไซค์ขับย้อนศร“บนทางเท้า”,2.1,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า,low
2024-AK4GTV,safety,หลักสี่,ทุ่งสองห้อง,กรุงเทพมหานคร,high,บ้านไม่มีคนอยู่อาศัย ต้นไม้ริมรั้วโตกีดขวางทางรถวิ่งในซอยค่ะ,60,3,2,18,1,2024,100.55052,13.8632,14.08306067712731,0,35.0,23.0,94.0,28.0,1020.0,1008.0,บ้านไม่มีคนอยู่อาศัย ต้นไม้ริมรั้วโตกีดขวางทางรถวิ่งในซอยค่ะ,3.2,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา safety เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งในช่วงกลางคืน/เช้ามืด (hour=2) + หมวด safety → อาจกระทบความปลอดภัยมาก | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น างร),high
2024-KZH3Q9,road,คลองสามวา,ทรายกองดินใต้,กรุงเทพมหานคร,high,พบว่ามีรถมาจอดริมถนนตลอด24ชม ขวางทาง3แยก สวนรถขับรถเลี้ยวลำบาก มาจอดแช่ 3-4คันรวด ถึงแบนชะโด3 หน้าบ้านก็จอดกินที่ถนนตลอดเส้นประชาร่วมใจ69เข้ามาในแบนชะโด5 พบหลายหลังมีการจอดหน้าบ้านกินที่ถนนละเป็นทางโค้งที่สัญจรยากอยู่แล้ว รถเชี่ยวเป็นประจำ,239,0,10,19,8,2024,100.78243,13.87506,12.46195016349537,0,36.0,24.0,100.0,44.0,1012.0,1002.0,พบว่ามีรถมาจอดริมถนนตลอด24ชม ขวางทาง3แยก สวนรถขับรถเลี้ยวลำบาก มาจอดแช่ 3-4คันรวด ถึงแบนชะโด3 หน้าบ้านก็จอดกินที่ถนนตลอดเส้นประชาร่วมใจ69เข้ามาในแบนชะโด5 พบหลายหลังมีการจอดหน้าบ้านกินที่ถนนละเป็นทางโค้งที่สัญจรยากอยู่แล้ว รถเชี่ยวเป็นประจำ,3.0,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน, แยก) | คำอธิบายยาว (length=239) → มีโอกาสเป็นเคสซับซ้อน | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",medium
2024-8BZCTU,road,ราชเทวี,ถนนพญาไท,กรุงเทพมหานคร,high,เวลา 5.36 น. ร้านอาหารยะงปล่อยใฟ้ทานอาหารและเหล้าข้างถนน ตั้งอยู่บนทางเท้า เสียงดังมาก ไม่เกรงใจคนรอบข้าง และ ไม่เกรงกลัวกฎหมาย,127,6,22,22,12,2024,100.5424,13.76145,12.46195016349537,0,34.0,19.0,94.0,35.0,1018.0,1006.0,เวลา 5.36 น. ร้านอาหารยะงปล่อยใฟ้ทานอาหารและเหล้าข้างถนน ตั้งอยู่บนทางเท้า เสียงดังมาก ไม่เกรงใจคนรอบข้าง และ ไม่เกรงกลัวกฎหมาย,3.2,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งในช่วงกลางคืน/เช้ามืด (hour=22) + หมวด road → อาจกระทบความปลอดภัยมาก | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน,  ตั)",high
2024-7GA7ZD,road,ภาษีเจริญ,ปากคลองภาษีเจริญ,กรุงเทพมหานคร,high,รถแท๊กซี่จอดบริเวณเส้นขาวแดงกีดขวางการจราจร,43,3,7,18,1,2024,100.45619,13.71961,12.46195016349537,0,35.0,23.0,94.0,28.0,1020.0,1008.0,รถแท๊กซี่จอดบริเวณเส้นขาวแดงกีดขวางการจราจร,2.0,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งช่วงเช้า (hour=7) ซึ่งเป็นช่วงงานล้นของหน่วยงาน → มีโอกาส delay เล็กน้อย,low
EKJPWK,road,ลาดพร้าว,ลาดพร้าว,กรุงเทพมหานคร,high,"ปัญหา: บริเวณบ้านเลขที่ 6/223 พบแมวจรจัด 2-3 ตัว ขับถ่ายมูลเรี่ยราดใส่รถและบ้านเรือนประชาชน ช่วงเวลากลางคืน สร้างความเดือดร้อนเป็นอย่างมาก
ซอย: โชคชัย 4 ที่ 41
ถนน: โชคชัย 4
จุดสังเกต: เข้าซอยดังกล่าวไปประมาณ 100 เมตร ทาวน์เฮ้าส์ 3 ชั้น 5 คูหา ซ้ายมือ
เขต: ลาดพร้าว
#1555",272,5,10,28,9,2024,100.59489,13.81106,12.46195016349537,0,35.0,24.0,100.0,47.0,1013.0,999.0,ปัญหา: บริเวณบ้านเลขที่ 6/223 พบแมวจรจัด 2-3 ตัว ขับถ่ายมูลเรี่ยราดใส่รถและบ้านเรือนประชาชน ช่วงเวลากลางคืน สร้างความเดือดร้อนเป็นอย่างมาก ซอย: โชคชัย 4 ที่ 41 ถนน: โชคชัย 4 จุดสังเกต: เข้าซอยดังกล่าวไปประมาณ 100 เมตร ทาวน์เฮ้าส์ 3 ชั้น 5 คูหา ซ้ายมือ เขต: ลาดพร้าว #1555,3.0,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน,  4 ) | คำอธิบายยาว (length=272) → มีโอกาสเป็นเคสซับซ้อน | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",medium
2BEE4L,flood,ตลิ่งชัน,ฉิมพลี,กรุงเทพมหานคร,high,"พบน้ำท่วมขังในซอยสวนผัก 38  ขอให้ดำเนินการแก้ไขปัญหาน้ำท่วมด้วย แขวงฉิมพลี  เขตตลิ่งชัน
#1555 #citydata",104,3,23,17,10,2024,100.4275,13.79459,11.670945969684022,0,35.0,23.0,100.0,49.0,1014.0,1002.0,พบน้ำท่วมขังในซอยสวนผัก 38 ขอให้ดำเนินการแก้ไขปัญหาน้ำท่วมด้วย แขวงฉิมพลี เขตตลิ่งชัน #1555 #citydata,3.2,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา flood เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งในช่วงกลางคืน/เช้ามืด (hour=23) → มีโอกาสจัดการได้ช้ากว่าช่วงกลางวัน | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ัก , ขัง) | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",high
2024-AY7GAH,animal,สะพานสูง,สะพานสูง,กรุงเทพมหานคร,low,เสียงสุนัขเห่ารบกวน,19,6,11,3,3,2024,100.70716,13.74926,72.86693309369213,0,39.0,25.0,94.0,20.0,1016.0,1005.0,เสียงสุนัขเห่ารบกวน,0.0,ระดับความเร่งด่วน = LOW → ความเสี่ยงโดยพื้นฐานไม่สูงมาก | หมวดปัญหา animal อยู่ในกลุ่มความเสี่ยงต่ำกว่า,low
2024-CGLRPZ,road,จตุจักร,จอมพล,กรุงเทพมหานคร,high,ผิวจราจรเป็นหลุม,16,0,8,25,3,2024,100.56519,13.81577,12.46195016349537,0,39.0,25.0,94.0,20.0,1016.0,1005.0,ผิวจราจรเป็นหลุม,2.0,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งช่วงเช้า (hour=8) ซึ่งเป็นช่วงงานล้นของหน่วยงาน → มีโอกาส delay เล็กน้อย,low
2024-C2TR76,flood,พระโขนง,บางจาก,กรุงเทพมหานคร,high,น้ำท่วมขัง ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 3 ชั่วโมง,62,1,13,21,5,2024,100.61652,13.69904,11.670945969684022,0,40.0,24.0,100.0,29.0,1014.0,1001.0,น้ำท่วมขัง ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 3 ชั่วโมง,2.8,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา flood เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ดับ, มมา) | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",medium
HY3NHG,road,มีนบุรี,มีนบุรี,กรุงเทพมหานคร,high,"ปัญหา: ภายในซอยดังกล่าว พบมีการจุดพลุส่งเสียงดังรบกวนตั้งแต่ช่วงเวลา 19.00 น. เป็นต้นไป ปัจจุบันเวลา 22.50 น. เสียงยังดังกรบกวนอยู่ พบเห็นมา 5 วันแล้ว สร้างความเดือดร้อนให้กับผู้ที่พักอาศัยในบริเวณดังกล่าว

ซอย: ร่มเกล้า 6/1
ถนน: ร่มเกล้า
จุดสังเกต: เข้าซอยดังกล่าวมาจะเจอโรงเรียนคลองสองต้นนุ่นให้เลี้ยวขวาเลียบคลองสองต้นนุ่นมาเกือบสุดซอยจะมีโอ่งตั้งหน้าปากซอยบ้านดังกล่าวเป็นหลังสีฟ้า
เขต: มีนบุรี
#1555",405,1,17,31,12,2024,100.74523,13.79442,12.46195016349537,0,34.0,19.0,94.0,35.0,1018.0,1006.0,ปัญหา: ภายในซอยดังกล่าว พบมีการจุดพลุส่งเสียงดังรบกวนตั้งแต่ช่วงเวลา 19.00 น. เป็นต้นไป ปัจจุบันเวลา 22.50 น. เสียงยังดังกรบกวนอยู่ พบเห็นมา 5 วันแล้ว สร้างความเดือดร้อนให้กับผู้ที่พักอาศัยในบริเวณดังกล่าว ซอย: ร่มเกล้า 6/1 ถนน: ร่มเกล้า จุดสังเกต: เข้าซอยดังกล่าวมาจะเจอโรงเรียนคลองสองต้นนุ่นให้เลี้ยวขวาเลียบคลองสองต้นนุ่นมาเกือบสุดซอยจะมีโอ่งตั้งหน้าปากซอยบ้านดังกล่าวเป็นหลังสีฟ้า เขต: มีนบุรี #1555,3.0,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน) | คำอธิบายยาวมาก (length=405) → มักเป็นเคสซับซ้อน/ร้องเรียนหลายประเด็น → เสี่ยง breach สูง,medium
2024-M9UBTB,road,วัฒนา,คลองตันเหนือ,กรุงเทพมหานคร,high,ฟุตบาทพัง,9,5,6,24,8,2024,100.57285,13.7423,12.46195016349537,1,36.0,24.0,100.0,44.0,1012.0,1002.0,ฟุตบาทพัง,3.0,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งช่วงเช้า (hour=6) ซึ่งเป็นช่วงงานล้นของหน่วยงาน → มีโอกาส delay เล็กน้อย | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น บาท, พัง) | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",medium
2024-CXC78G,safety,วัฒนา,คลองตันเหนือ,กรุงเทพมหานคร,high,"โครงการที่กำลังสร้าง(ซึ่งเป็นโครงการที่ไม่ควรผ่านการประเมิณ EIA เลย ด้วยขนาดโครงการ ที่ใหญ่ไม่สมดุลกับเนื้อที่)
สร้างมลภาวะทางเสียงและฝุ่น ต่อผู้อยู่อาศัย ในวันหยุดราชการ (แจ้งในฐานะเจ้าของร่วม ที่ให้คนเช่าห้องที่อยู่ในตึกไทปิง)ค่ะ",231,0,10,7,10,2024,100.58956,13.7376,14.08306067712731,1,35.0,23.0,100.0,49.0,1014.0,1002.0,โครงการที่กำลังสร้าง(ซึ่งเป็นโครงการที่ไม่ควรผ่านการประเมิณ EIA เลย ด้วยขนาดโครงการ ที่ใหญ่ไม่สมดุลกับเนื้อที่) สร้างมลภาวะทางเสียงและฝุ่น ต่อผู้อยู่อาศัย ในวันหยุดราชการ (แจ้งในฐานะเจ้าของร่วม ที่ให้คนเช่าห้องที่อยู่ในตึกไทปิง)ค่ะ,3.0,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา safety เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น หยุ, นาด) | คำอธิบายยาว (length=231) → มีโอกาสเป็นเคสซับซ้อน | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",medium
2024-8P2HL2,road,บางกะปิ,คลองจั่น,กรุงเทพมหานคร,high,"📢🔊🛣️🕳️แจ้งถนนชำรุด 😱
ตรงที่เคยมาปรับปรุงตอนนี้เสื่อมสภาพหลุดร่อนออกเป็นหลุม เป็นร่อง ตามเดิม
🗣️รบกวนตรวจสอบแก้ไข
📸
📌ตรงแถวแฮปปี้แลนด์ อพาร์ทเม้นท์
🛣️ถนนแฮปปี้แบนด์ ขาออก
🙏👷👩‍🔧ขอขอบคุณ เจ้าหน้าที่ทุกท่าน✌️✌️💪👏👏👏
💥🎤🚘🚖🕳️รถตกหลุมบ่อยๆแรงกระแทกอาจทำให้👉ลูกปืนล้อแตก ช่วงล่างปีกนกโช๊คอัพเสียหาย ล้อแม็กดุ้ง แตก ยางบวมยางแตกยางฉีก ถ้าแรงกว่านั้นตัวถังอาจเสียหาย😰",355,6,6,27,10,2024,100.64453,13.78049,12.46195016349537,1,35.0,23.0,100.0,49.0,1014.0,1002.0,📢🔊🛣️🕳️แจ้งถนนชำรุด 😱 ตรงที่เคยมาปรับปรุงตอนนี้เสื่อมสภาพหลุดร่อนออกเป็นหลุม เป็นร่อง ตามเดิม 🗣️รบกวนตรวจสอบแก้ไข 📸 📌ตรงแถวแฮปปี้แลนด์ อพาร์ทเม้นท์ 🛣️ถนนแฮปปี้แบนด์ ขาออก 🙏👷👩‍🔧ขอขอบคุณ เจ้าหน้าที่ทุกท่าน✌️✌️💪👏👏👏 💥🎤🚘🚖🕳️รถตกหลุมบ่อยๆแรงกระแทกอาจทำให้👉ลูกปืนล้อแตก ช่วงล่างปีกนกโช๊คอัพเสียหาย ล้อแม็กดุ้ง แตก ยางบวมยางแตกยางฉีก ถ้าแรงกว่านั้นตัวถังอาจเสียหาย😰,3.5,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งช่วงเช้า (hour=6) ซึ่งเป็นช่วงงานล้นของหน่วยงาน → มีโอกาส delay เล็กน้อย | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน, หาย) | คำอธิบายยาวมาก (length=355) → มักเป็นเคสซับซ้อน/ร้องเรียนหลายประเด็น → เสี่ยง breach สูง | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",high
